[INIT] Loaded 19 registry anchors for exclusion.
[SCAN] Processing 139 chapter files.

================================================================================
CANDIDATE PROPER NOUNS (>= 3 chapters | registry excluded)
================================================================================
Claim                     |   5 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Compliance                |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
Don                       |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Dragonwayne               |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Enough                    |   5 files | e.g., book_06_the_ragnarok_032_the_redo.md
Faraxar                   |   5 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
Fracture                  |   5 files | e.g., book_06_the_ragnarok_034_the_250.md
Fragments                 |   5 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
Guardians                 |   5 files | e.g., book_11_blood_and_legacy_065_secrets_of_the_deep.md
Harmonic                  |   5 files | e.g., book_04_sage_saga_021_the_first_lesson.md
Healing                   |   5 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Heaven                    |   5 files | e.g., book_05_the_nameless_one_027_the_claiming.md
Iron                      |   5 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Kronocht                  |   5 files | e.g., book_17_ancestral_debt_089_the_white_mirror.md
Legionnaires              |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Lesson                    |   5 files | e.g., book_21_needle_and_thread_south_107_the_waking.txt
Many                      |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
NETWORK                   |   5 files | e.g., book_04_sage_saga_020_the_collapse.md
Nameless                  |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
Nothing                   |   5 files | e.g., book_05_the_nameless_one_027_the_claiming.md
Orion                     |   5 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
Overseers                 |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
Pai                       |   5 files | e.g., book_14_lessons_of_inheritance_074_sunbound.md
Paths                     |   5 files | e.g., book_11_blood_and_legacy_064_pass_through_shadow_and_flame.md
Prelude                   |   5 files | e.g., book_01_book_of_genesis_002_molten_descent.md
Pyramid                   |   5 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
Rebellion                 |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
Resonant                  |   5 files | e.g., book_06_the_ragnarok_034_the_250.md
Roric                     |   5 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
Sanctuary                 |   5 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
Seed                      |   5 files | e.g., book_06_the_ragnarok_036_highland_giants.md
Senareth                  |   5 files | e.g., book_01_book_of_genesis_002_molten_descent.md
Silver                    |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Singer                    |   5 files | e.g., book_04_sage_saga_020_the_collapse.md
Sky                       |   5 files | e.g., book_19_worthy_opponents_north_100_convergence_at_ironspire.md
Solar                     |   5 files | e.g., book_10_infernal_vigil_059_eyes_of_eternity.md
Sound                     |   5 files | e.g., book_05_the_nameless_one_026_dragonmail.md
Subject                   |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
Subterranean              |   5 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
Surface                   |   5 files | e.g., book_01_book_of_genesis_002_molten_descent.md
Temple                    |   5 files | e.g., book_11_blood_and_legacy_066_the_first_tongue.md
Teryn                     |   5 files | e.g., book_20_the_discordant_pulse_south_103_the_second_song_resonance_of_a_broken_needle.md
Tide                      |   5 files | e.g., book_16_fragmented_beginning_083_echoes_beneath_the_waves.md
Too                       |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Trial                     |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
Truth                     |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Unity                     |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Unknown                   |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
VIII                      |   5 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
Veil                      |   5 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Veins                     |   5 files | e.g., book_16_fragmented_beginning_086_sanctuary_to_storm.md
Waiting                   |   5 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
War                       |   5 files | e.g., book_04_sage_saga_017_niburu_shadow.md
Waters                    |   5 files | e.g., book_04_sage_saga_020_the_collapse.md
Words                     |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
ALL                       |   4 files | e.g., book_03_the_reckoning_014_convergence.md
APPLICATOR                |   4 files | e.g., book_06_the_ragnarok_029_bounty_hunter.md
ARRIVAL                   |   4 files | e.g., book_09_bureaucratic_debt_048_the_ledger_born.md
ASSAULT                   |   4 files | e.g., book_08_the_vigil_of_the_anchor_042_the_verdant_crossing.md
Absence                   |   4 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
Act                       |   4 files | e.g., book_04_sage_saga_016_the_choice_third_coming.md
Althurion                 |   4 files | e.g., book_06_the_ragnarok_036_highland_giants.md
Always                    |   4 files | e.g., book_06_the_ragnarok_033_the_march.md
Ambient                   |   4 files | e.g., book_06_the_ragnarok_034_the_250.md
Analysis                  |   4 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
Awakening                 |   4 files | e.g., book_14_lessons_of_inheritance_075_anchor_points_of_time.md
Born                      |   4 files | e.g., book_04_sage_saga_021_the_first_lesson.md
Breaking                  |   4 files | e.g., book_05_the_nameless_one_027_the_claiming.md
Bridge                    |   4 files | e.g., book_14_lessons_of_inheritance_073_stone_and_root.md
Broken                    |   4 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
CONTROL                   |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Chronohounds              |   4 files | e.g., book_06_the_ragnarok_032_the_redo.md
Collapse                  |   4 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
Construction              |   4 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
Containment               |   4 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
Correct                   |   4 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
Cosmic                    |   4 files | e.g., book_12_forged_identity_071_cosmic_teachers_arrive.md
Crescent                  |   4 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
Crossroads                |   4 files | e.g., book_15_legends_and_gods_079_mages_awakening.md
Crown                     |   4 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
Culling                   |   4 files | e.g., book_04_sage_saga_020_the_collapse.md
Current                   |   4 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
Damu                      |   4 files | e.g., book_20_the_discordant_pulse_south_106_sky_fallen.txt
Darkness                  |   4 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Depths                    |   4 files | e.g., book_12_forged_identity_071_cosmic_teachers_arrive.md
Distance                  |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Dominion                  |   4 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Draconic                  |   4 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Dren                      |   4 files | e.g., book_05_the_nameless_one_028_ragnarok.md
EXPANSION                 |   4 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Elyraen                   |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
Environmental             |   4 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
Even                      |   4 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
Evolution                 |   4 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Extreme                   |   4 files | e.g., book_06_the_ragnarok_032_the_redo.md
FIRE                      |   4 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
Galactic                  |   4 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
Gathering                 |   4 files | e.g., book_15_legends_and_gods_079_mages_awakening.md
General                   |   4 files | e.g., book_15_legends_and_gods_078_the_queens_return.md
Genesis                   |   4 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Ghost                     |   4 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
HERE                      |   4 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
Herald                    |   4 files | e.g., book_09_bureaucratic_debt_050_the_scout.md
Hope                      |   4 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Inside                    |   4 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
Ishara                    |   4 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Jaw                       |   4 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
Jin                       |   4 files | e.g., book_05_the_nameless_one_026_dragonmail.md
Journey                   |   4 files | e.g., book_05_the_nameless_one_027_the_claiming.md
Knowing                   |   4 files | e.g., book_17_ancestral_debt_089_the_white_mirror.md
Korr                      |   4 files | e.g., book_21_needle_and_thread_south_107_the_waking.txt
Korrhan                   |   4 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
Kulla                     |   4 files | e.g., book_09_bureaucratic_debt_055_the_anchors_forge.md
Later                     |   4 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
Lentharis                 |   4 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
Let                       |   4 files | e.g., book_03_the_reckoning_009_stalemate_departure_the_first_coming.md
Living                    |   4 files | e.g., book_14_lessons_of_inheritance_073_stone_and_root.md
Lord                      |   4 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Mage                      |   4 files | e.g., book_14_lessons_of_inheritance_074_sunbound.md
Magic                     |   4 files | e.g., book_04_sage_saga_018_the_wandering.md
Mathematics               |   4 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Mother                    |   4 files | e.g., book_11_blood_and_legacy_066_the_first_tongue.md
NOW                       |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Next                      |   4 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
Null                      |   4 files | e.g., book_09_bureaucratic_debt_052_entry_without_standing.md
Nyxthoria                 |   4 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
Old                       |   4 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
Olythae                   |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
Orbital                   |   4 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
PROTOCOLS                 |   4 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Pelagor                   |   4 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Planetary                 |   4 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Presence                  |   4 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
Probably                  |   4 files | e.g., book_06_the_ragnarok_030_ummade_army.md
Processing                |   4 files | e.g., book_05_the_nameless_one_028_ragnarok.md
Pulse                     |   4 files | e.g., book_20_the_discordant_pulse_south_105_garden_grove.md
Purpose                   |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Question                  |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
RETURN                    |   4 files | e.g., book_08_the_vigil_of_the_anchor_047_mika.md
Relief                    |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Renn                      |   4 files | e.g., book_20_the_discordant_pulse_south_103_the_second_song_resonance_of_a_broken_needle.md
SACRIFICE                 |   4 files | e.g., book_04_sage_saga_019_the_sacrafice.md
SECOND                    |   4 files | e.g., book_04_sage_saga_017_niburu_shadow.md
Safe                      |   4 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Saresh                    |   4 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
Scorch                    |   4 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
Sensory                   |   4 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Sequence                  |   4 files | e.g., book_11_blood_and_legacy_064_pass_through_shadow_and_flame.md
Shaping                   |   4 files | e.g., book_01_book_of_genesis_003_first_contact.md
Shared                    |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Solantri                  |   4 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
Something                 |   4 files | e.g., book_04_sage_saga_020_the_collapse.md
Sovereign                 |   4 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
Split                     |   4 files | e.g., book_20_the_discordant_pulse_south_106_sky_fallen.txt
Subchapter                |   4 files | e.g., book_04_sage_saga_016_the_choice_third_coming.md
Synthesis                 |   4 files | e.g., book_04_sage_saga_020_the_collapse.md
Territory                 |   4 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
Test                      |   4 files | e.g., book_15_legends_and_gods_078_the_queens_return.md
Thirty                    |   4 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
Throne                    |   4 files | e.g., book_11_blood_and_legacy_064_pass_through_shadow_and_flame.md
Tides                     |   4 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
Titanborn                 |   4 files | e.g., book_17_ancestral_debt_089_the_white_mirror.md
Tomorrow                  |   4 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Tree                      |   4 files | e.g., book_01_book_of_genesis_003_first_contact.md
True                      |   4 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Use                       |   4 files | e.g., book_05_the_nameless_one_026_dragonmail.md
Veylan                    |   4 files | e.g., book_15_legends_and_gods_079_mages_awakening.md
Voss                      |   4 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
Wait                      |   4 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Wastes                    |   4 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
Wise                      |   4 files | e.g., book_10_infernal_vigil_056_erasures_edge.md
Word                      |   4 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
Work                      |   4 files | e.g., book_04_sage_saga_016_the_choice_third_coming.md
Xytheria                  |   4 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
Zypher                    |   4 files | e.g., book_06_the_ragnarok_036_highland_giants.md
AFTERMATH                 |   3 files | e.g., book_08_the_vigil_of_the_anchor_042_the_verdant_crossing.md
Abyssal                   |   3 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
Accord                    |   3 files | e.g., book_09_bureaucratic_debt_052_entry_without_standing.md
Activation                |   3 files | e.g., book_23_the_labyrinth_arc_resonance_of_the_shared_threshold_south_119_resonance_of_the_first_point.txt
Agricultural              |   3 files | e.g., book_11_blood_and_legacy_066_the_first_tongue.md
Ahead                     |   3 files | e.g., book_06_the_ragnarok_034_the_250.md
Alpha                     |   3 files | e.g., book_05_the_nameless_one_028_ragnarok.md
Approved                  |   3 files | e.g., book_03_the_reckoning_009_stalemate_departure_the_first_coming.md
Architects                |   3 files | e.g., book_09_bureaucratic_debt_052_entry_without_standing.md
Archive                   |   3 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
Arcturian                 |   3 files | e.g., book_09_bureaucratic_debt_051_arrival_in_fire.md
Armor                     |   3 files | e.g., book_05_the_nameless_one_026_dragonmail.md
Asteroid                  |   3 files | e.g., book_09_bureaucratic_debt_055_the_anchors_forge.md
Atmospheric               |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Awakens                   |   3 files | e.g., book_15_legends_and_gods_078_the_queens_return.md
Basin                     |   3 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
Battle                    |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Becoming                  |   3 files | e.g., book_04_sage_saga_018_the_wandering.md
Betrayal                  |   3 files | e.g., book_03_the_reckoning_014_convergence.md
Both                      |   3 files | e.g., book_06_the_ragnarok_030_ummade_army.md
COMBAT                    |   3 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
COMPLETE                  |   3 files | e.g., book_03_the_reckoning_014_convergence.md
CORRUPTION                |   3 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Calm                      |   3 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
Cannot                    |   3 files | e.g., book_04_sage_saga_016_the_choice_third_coming.md
Celly                     |   3 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
Center                    |   3 files | e.g., book_04_sage_saga_021_the_first_lesson.md
Child                     |   3 files | e.g., book_21_needle_and_thread_south_111_the_resonance_a_garden_under_shadow.txt
Children                  |   3 files | e.g., book_19_worthy_opponents_north_102_convergence_on_mars.md
Chroniton                 |   3 files | e.g., book_06_the_ragnarok_032_the_redo.md
Cliffs                    |   3 files | e.g., book_16_fragmented_beginning_083_echoes_beneath_the_waves.md
Coherence                 |   3 files | e.g., book_26_the_seam_long_dark_south_132_white_lightning.txt
Collective                |   3 files | e.g., book_01_book_of_genesis_002_molten_descent.md
Come                      |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Completion                |   3 files | e.g., book_14_lessons_of_inheritance_077_introducing_the_sage.md
Complex                   |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Constant                  |   3 files | e.g., book_21_needle_and_thread_south_110_the_bleeding_convergance.txt
Constructs                |   3 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
Control                   |   3 files | e.g., book_05_the_nameless_one_028_ragnarok.md
Core                      |   3 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
Cradle                    |   3 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
Creation                  |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Crimsonblood              |   3 files | e.g., book_11_blood_and_legacy_065_secrets_of_the_deep.md
Crystal                   |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
DEEP                      |   3 files | e.g., book_04_sage_saga_020_the_collapse.md
DESCENT                   |   3 files | e.g., book_09_bureaucratic_debt_050_the_scout.md
DRAGON                    |   3 files | e.g., book_08_the_vigil_of_the_anchor_042_the_verdant_crossing.md
Decision                  |   3 files | e.g., book_14_lessons_of_inheritance_075_anchor_points_of_time.md
Deeper                    |   3 files | e.g., book_06_the_ragnarok_036_highland_giants.md
Delta                     |   3 files | e.g., book_20_the_discordant_pulse_south_103_the_second_song_resonance_of_a_broken_needle.md
Desperation               |   3 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
Despite                   |   3 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
Different                 |   3 files | e.g., book_14_lessons_of_inheritance_077_introducing_the_sage.md
Discovery                 |   3 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
Door                      |   3 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
Drift                     |   3 files | e.g., book_25_the_seam_evolutionary_south_130_within_tolerance.txt
EASTERN                   |   3 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
ENOUGH                    |   3 files | e.g., book_03_the_reckoning_014_convergence.md
ETERNAL                   |   3 files | e.g., book_04_sage_saga_019_the_sacrafice.md
Elyse                     |   3 files | e.g., book_11_blood_and_legacy_060_echoes_of_the_cradle.md
Enara                     |   3 files | e.g., book_21_needle_and_thread_south_108_evolution_of_the_keeper.txt
Enhanced                  |   3 files | e.g., book_11_blood_and_legacy_064_pass_through_shadow_and_flame.md
Enki                      |   3 files | e.g., book_20_the_discordant_pulse_south_106_sky_fallen.txt
Escalation                |   3 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
Establishes               |   3 files | e.g., book_26_the_seam_long_dark_south_132_white_lightning.txt
Everything                |   3 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
Fall                      |   3 files | e.g., book_20_the_discordant_pulse_south_106_sky_fallen.txt
False                     |   3 files | e.g., book_21_needle_and_thread_south_110_the_bleeding_convergance.txt
Father                    |   3 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
Fear                      |   3 files | e.g., book_01_book_of_genesis_003_first_contact.md
Fifteen                   |   3 files | e.g., book_04_sage_saga_020_the_collapse.md
Find                      |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Flames                    |   3 files | e.g., book_09_bureaucratic_debt_051_arrival_in_fire.md
Flow                      |   3 files | e.g., book_14_lessons_of_inheritance_072_flow_between_moments.md
Freeze                    |   3 files | e.g., book_04_sage_saga_017_niburu_shadow.md
Future                    |   3 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
Gaiana                    |   3 files | e.g., book_16_fragmented_beginning_084_earth_giants_and_diverging_paths.md
Garric                    |   3 files | e.g., book_11_blood_and_legacy_060_echoes_of_the_cradle.md
God                       |   3 files | e.g., book_08_the_vigil_of_the_anchor_046_not_like_this.md
Golden                    |   3 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
Grid                      |   3 files | e.g., book_14_lessons_of_inheritance_072_flow_between_moments.md
Grotto                    |   3 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
Ground                    |   3 files | e.g., book_20_the_discordant_pulse_south_103_the_second_song_resonance_of_a_broken_needle.md
HOST                      |   3 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Here                      |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Hidden                    |   3 files | e.g., book_11_blood_and_legacy_066_the_first_tongue.md
Holding                   |   3 files | e.g., book_26_the_seam_long_dark_south_133_threshold.txt
Holds                     |   3 files | e.g., book_22_listening_stone_south_114_resonance_of_stone.txt
Home                      |   3 files | e.g., book_08_the_vigil_of_the_anchor_047_mika.md
House                     |   3 files | e.g., book_10_infernal_vigil_057_enforced_enrollment.md
Human                     |   3 files | e.g., book_05_the_nameless_one_028_ragnarok.md
Inertia                   |   3 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
Infrastructure            |   3 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Interior                  |   3 files | e.g., book_01_book_of_genesis_004_the_convergence.md
Irix                      |   3 files | e.g., book_17_ancestral_debt_088_shadows_of_umbrageous_fixed.md
Ironward                  |   3 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Island                    |   3 files | e.g., book_01_book_of_genesis_004_the_convergence.md
Just                      |   3 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Keep                      |   3 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
Kelvin                    |   3 files | e.g., book_16_fragmented_beginning_086_sanctuary_to_storm.md
Kessa                     |   3 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
Khal                      |   3 files | e.g., book_17_ancestral_debt_088_shadows_of_umbrageous_fixed.md
Kyreth                    |   3 files | e.g., book_01_book_of_genesis_003_first_contact.md
LEVEL                     |   3 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
Labyrinth                 |   3 files | e.g., book_24_threshold_and_network_south_121_aligning_the_pattern_at_the_labyrinths_threshold.txt
Landing                   |   3 files | e.g., book_01_book_of_genesis_002_molten_descent.md
Legionnaire               |   3 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
Level                     |   3 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Lieutenant                |   3 files | e.g., book_06_the_ragnarok_032_the_redo.md
Life                      |   3 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
Location                  |   3 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
MEMORY                    |   3 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Masters                   |   3 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
Maybe                     |   3 files | e.g., book_06_the_ragnarok_029_bounty_hunter.md
Medicae                   |   3 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
Miral                     |   3 files | e.g., book_23_the_labyrinth_arc_resonance_of_the_shared_threshold_south_119_resonance_of_the_first_point.txt
Mirror                    |   3 files | e.g., book_17_ancestral_debt_089_the_white_mirror.md
Moment                    |   3 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
Mossbinder                |   3 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
Murmurs                   |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
NEW                       |   3 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
Narrative                 |   3 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
Nin                       |   3 files | e.g., book_20_the_discordant_pulse_south_106_sky_fallen.txt
Ninety                    |   3 files | e.g., book_19_worthy_opponents_north_098_depths_of_memory.md
Ninurta                   |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Nyssa                     |   3 files | e.g., book_12_forged_identity_068_brotherhood_revealed.md
OUT                       |   3 files | e.g., book_06_the_ragnarok_030_ummade_army.md
Oakenheart                |   3 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
Observatory               |   3 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
Open                      |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Order                     |   3 files | e.g., book_09_bureaucratic_debt_052_entry_without_standing.md
PUNISHMENT                |   3 files | e.g., book_04_sage_saga_016_the_choice_third_coming.md
Panic                     |   3 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
Patriarch                 |   3 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
Patterns                  |   3 files | e.g., book_01_book_of_genesis_004_the_convergence.md
Peaks                     |   3 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
Perception                |   3 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Perfect                   |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Plan                      |   3 files | e.g., book_06_the_ragnarok_030_ummade_army.md
Planes                    |   3 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
Points                    |   3 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
Position                  |   3 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
Power                     |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Preparation               |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Primarch                  |   3 files | e.g., book_18_inquisition_of_yourself_097_hearts_of_ash_and_fire.md
Primary                   |   3 files | e.g., book_03_the_reckoning_009_stalemate_departure_the_first_coming.md
Refusal                   |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Release                   |   3 files | e.g., book_21_needle_and_thread_south_109_the_thread_and_cage.txt
Rig                       |   3 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
Running                   |   3 files | e.g., book_01_book_of_genesis_003_first_contact.md
SEED                      |   3 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
SIGNATURES                |   3 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
Sacrifice                 |   3 files | e.g., book_05_the_nameless_one_026_dragonmail.md
Safety                    |   3 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
Sahvant                   |   3 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
Secrets                   |   3 files | e.g., book_11_blood_and_legacy_065_secrets_of_the_deep.md
Sentinel                  |   3 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
Separation                |   3 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
Shale                     |   3 files | e.g., book_21_needle_and_thread_south_109_the_thread_and_cage.txt
Shift                     |   3 files | e.g., book_19_worthy_opponents_north_099_the_final_breath.md
Sirian                    |   3 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
Sol                       |   3 files | e.g., book_04_sage_saga_017_niburu_shadow.md
