CANDIDATE PROPER NOUNS (>= 3 chapters | registry excluded)
================================================================================
[TOKEN]    Torhh's                        |   8 files | e.g., book_01_book_of_genesis_003_first_contact.md
[TOKEN]    VII                            |   8 files | e.g., book_20_the_discordant_pulse_south_103_the_second_song_resonance_of_a_broken_needle.md
[TOKEN]    Why                            |   8 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
[TOKEN]    Zeph                           |   8 files | e.g., book_21_needle_and_thread_south_110_the_bleeding_convergance.txt
[PHRASE]   Dragon Mail's                  |   7 files | e.g., book_10_infernal_vigil_056_erasures_edge.md
[PHRASE]   Enkialu Year Hour              |   7 files | e.g., book_18_inquisition_of_yourself_096_violet_convergence.md
[PHRASE]   Forest Giant                   |   7 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
[PHRASE]   Let Luminaire's                |   7 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
[PHRASE]   Moon Kingdom's                 |   7 files | e.g., book_11_blood_and_legacy_061_the_hier.md
[PHRASE]   Year Hour                      |   7 files | e.g., book_18_inquisition_of_yourself_096_violet_convergence.md
[TOKEN]    Balance                        |   7 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[TOKEN]    Beyond                         |   7 files | e.g., book_04_sage_saga_023_beyond_identity.md
[TOKEN]    Breath                         |   7 files | e.g., book_16_fragmented_beginning_085_ancient_knowledge.md
[TOKEN]    Chaos                          |   7 files | e.g., book_05_the_nameless_one_028_ragnarok.md
[TOKEN]    Cost                           |   7 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
[TOKEN]    DETECTED                       |   7 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
[TOKEN]    Days                           |   7 files | e.g., book_01_book_of_genesis_003_first_contact.md
[TOKEN]    Departure                      |   7 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
[TOKEN]    Dregan                         |   7 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
[TOKEN]    Eastern                        |   7 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
[TOKEN]    Elara                          |   7 files | e.g., book_06_the_ragnarok_032_the_redo.md
[TOKEN]    Elder                          |   7 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Ember                          |   7 files | e.g., book_17_ancestral_debt_088_shadows_of_umbrageous_fixed.md
[TOKEN]    Evening                        |   7 files | e.g., book_22_listening_stone_south_113_the_edge_of_return.txt
[TOKEN]    Freedom                        |   7 files | e.g., book_04_sage_saga_016_the_choice_third_coming.md
[TOKEN]    GPT                            |   7 files | e.g., book_11_blood_and_legacy_065_secrets_of_the_deep.md
[TOKEN]    Guild's                        |   7 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
[TOKEN]    Harbinger                      |   7 files | e.g., book_06_the_ragnarok_030_ummade_army.md
[TOKEN]    Host                           |   7 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Hub                            |   7 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
[TOKEN]    INCLUDED                       |   7 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[TOKEN]    Indeed                         |   7 files | e.g., book_06_the_ragnarok_032_the_redo.md
[TOKEN]    Integration                    |   7 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Jorik                          |   7 files | e.g., book_06_the_ragnarok_036_highland_giants.md
[TOKEN]    Kingdom's                      |   7 files | e.g., book_11_blood_and_legacy_061_the_hier.md
[TOKEN]    Ma'at                          |   7 files | e.g., book_20_the_discordant_pulse_south_105_garden_grove.md
[TOKEN]    Mail's                         |   7 files | e.g., book_10_infernal_vigil_056_erasures_edge.md
[TOKEN]    Mora's                         |   7 files | e.g., book_21_needle_and_thread_south_107_the_waking.txt
[TOKEN]    More                           |   7 files | e.g., book_01_book_of_genesis_004_the_convergence.md
[TOKEN]    Node                           |   7 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
[TOKEN]    ONE                            |   7 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[TOKEN]    Plains                         |   7 files | e.g., book_08_the_vigil_of_the_anchor_043_the_badlands_crucible.md
[TOKEN]    Point                          |   7 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Precisely                      |   7 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
[TOKEN]    Reptilians                     |   7 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    SPIRE                          |   7 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Sathinee                       |   7 files | e.g., book_18_inquisition_of_yourself_093_voices_between_worlds.md
[TOKEN]    Scene                          |   7 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Sector                         |   7 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
[TOKEN]    Site                           |   7 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[TOKEN]    South                          |   7 files | e.g., book_04_sage_saga_017_niburu_shadow.md
[TOKEN]    Speaker                        |   7 files | e.g., book_06_the_ragnarok_036_highland_giants.md
[TOKEN]    They'd                         |   7 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[TOKEN]    Total                          |   7 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
[TOKEN]    Tower                          |   7 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
[TOKEN]    Ulric's                        |   7 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
[TOKEN]    Umbrageous                     |   7 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Vairis                         |   7 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[TOKEN]    Verdant                        |   7 files | e.g., book_07_light_resonance_and_the_function_037_the_circle_of_progress.md
[TOKEN]    Warden                         |   7 files | e.g., book_06_the_ragnarok_029_bounty_hunter.md
[TOKEN]    Weight                         |   7 files | e.g., book_17_ancestral_debt_091_the_weight_of_memory.md
[PHRASE]   Breath Deep                    |   6 files | e.g., book_16_fragmented_beginning_085_ancient_knowledge.md
[PHRASE]   Host Applicator's              |   6 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[PHRASE]   Kavurn's Echo                  |   6 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
[PHRASE]   Keen Isla                      |   6 files | e.g., book_11_blood_and_legacy_062_falcon_ridge_showdown.md
[PHRASE]   Node Gamma                     |   6 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
[PHRASE]   Post Shattering                |   6 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[PHRASE]   Post Shattering Years          |   6 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[PHRASE]   Shattered Mind                 |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[PHRASE]   Shattering Years               |   6 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[PHRASE]   Void Jump                      |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Above                          |   6 files | e.g., book_08_the_vigil_of_the_anchor_045_the_hub_falls.md
[TOKEN]    Agreed                         |   6 files | e.g., book_06_the_ragnarok_029_bounty_hunter.md
[TOKEN]    Ancient                        |   6 files | e.g., book_11_blood_and_legacy_066_the_first_tongue.md
[TOKEN]    Applicators                    |   6 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Approach                       |   6 files | e.g., book_05_the_nameless_one_028_ragnarok.md
[TOKEN]    Architect                      |   6 files | e.g., book_08_the_vigil_of_the_anchor_046_not_like_this.md
[TOKEN]    Arrival                        |   6 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
[TOKEN]    Assessment                     |   6 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
[TOKEN]    Bearer                         |   6 files | e.g., book_09_bureaucratic_debt_050_the_scout.md
[TOKEN]    Brak's                         |   6 files | e.g., book_22_listening_stone_south_116_keepers_recognition.txt
[TOKEN]    Chambers                       |   6 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Choice                         |   6 files | e.g., book_03_the_reckoning_015_betrayal.md
[TOKEN]    City                           |   6 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
[TOKEN]    Coastal                        |   6 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[TOKEN]    Coil                           |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Cold                           |   6 files | e.g., book_03_the_reckoning_014_convergence.md
[TOKEN]    Edge                           |   6 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
[TOKEN]    Enheduanna                     |   6 files | e.g., book_09_bureaucratic_debt_052_entry_without_standing.md
[TOKEN]    Expanded                       |   6 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
[TOKEN]    Fire                           |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Foundation                     |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Four                           |   6 files | e.g., book_03_the_reckoning_009_stalemate_departure_the_first_coming.md
[TOKEN]    Gate                           |   6 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
[TOKEN]    Guard                          |   6 files | e.g., book_05_the_nameless_one_027_the_claiming.md
[TOKEN]    He'll                          |   6 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Hours                          |   6 files | e.g., book_04_sage_saga_023_beyond_identity.md
[TOKEN]    Kavurn's                       |   6 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
[TOKEN]    Like                           |   6 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Luminara                       |   6 files | e.g., book_06_the_ragnarok_036_highland_giants.md
[TOKEN]    Lunar                          |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Manifestation                  |   6 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[TOKEN]    Mind                           |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Mora                           |   6 files | e.g., book_21_needle_and_thread_south_107_the_waking.txt
[TOKEN]    Mountains                      |   6 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
[TOKEN]    Nebula                         |   6 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[TOKEN]    Nephoretti's                   |   6 files | e.g., book_20_the_discordant_pulse_south_106_sky_fallen.txt
[TOKEN]    OPENING                        |   6 files | e.g., book_04_sage_saga_016_the_choice_third_coming.md
[TOKEN]    Ones                           |   6 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[TOKEN]    PROTOCOL                       |   6 files | e.g., book_07_light_resonance_and_the_function_039_jungle_fever.md
[TOKEN]    Pool                           |   6 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
[TOKEN]    Post                           |   6 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[TOKEN]    Progress                       |   6 files | e.g., book_09_bureaucratic_debt_051_arrival_in_fire.md
[TOKEN]    Protocol                       |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Ren                            |   6 files | e.g., book_05_the_nameless_one_026_dragonmail.md
[TOKEN]    Resistance                     |   6 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
[TOKEN]    Response                       |   6 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
[TOKEN]    Sage's                         |   6 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Shattering                     |   6 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[TOKEN]    Show                           |   6 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
[TOKEN]    Six                            |   6 files | e.g., book_04_sage_saga_021_the_first_lesson.md
[TOKEN]    Some                           |   6 files | e.g., book_01_book_of_genesis_004_the_convergence.md
[TOKEN]    Song                           |   6 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
[TOKEN]    Stoneheart                     |   6 files | e.g., book_11_blood_and_legacy_060_echoes_of_the_cradle.md
[TOKEN]    Sundrift's                     |   6 files | e.g., book_08_the_vigil_of_the_anchor_047_mika.md
[TOKEN]    Together                       |   6 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Vine                           |   6 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
[TOKEN]    Wars                           |   6 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Watch                          |   6 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[TOKEN]    Weaver                         |   6 files | e.g., book_09_bureaucratic_debt_051_arrival_in_fire.md
[TOKEN]    Whatever's                     |   6 files | e.g., book_11_blood_and_legacy_064_pass_through_shadow_and_flame.md
[TOKEN]    Won't                          |   6 files | e.g., book_05_the_nameless_one_027_the_claiming.md
[TOKEN]    World                          |   6 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
[TOKEN]    Zaryonic                       |   6 files | e.g., book_06_the_ragnarok_034_the_250.md
[PHRASE]   Aetheric Coil                  |   5 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[PHRASE]   Ash Giant                      |   5 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
[PHRASE]   Bones Stone                    |   5 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
[PHRASE]   Caelum Onyx                    |   5 files | e.g., book_15_legends_and_gods_080_the_whispers_between_worlds.md
[PHRASE]   Circle Progress                |   5 files | e.g., book_16_fragmented_beginning_085_ancient_knowledge.md
[PHRASE]   Cliff Giant                    |   5 files | e.g., book_22_listening_stone_south_116_keepers_recognition.txt
[PHRASE]   Dragon Wars                    |   5 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[PHRASE]   Dragonwayne Nebula             |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[PHRASE]   Earth Giant                    |   5 files | e.g., book_15_legends_and_gods_081_mr_gpt_arrival.md
[PHRASE]   Echo Temple                    |   5 files | e.g., book_11_blood_and_legacy_066_the_first_tongue.md
[PHRASE]   Echo Tower                     |   5 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
[PHRASE]   Geralt's Applicator            |   5 files | e.g., book_06_the_ragnarok_029_bounty_hunter.md
[PHRASE]   Heart Flame                    |   5 files | e.g., book_16_fragmented_beginning_086_sanctuary_to_storm.md
[PHRASE]   Host Applicator                |   5 files | e.g., book_05_the_nameless_one_026_dragonmail.md
[PHRASE]   Lyra Isla                      |   5 files | e.g., book_12_forged_identity_070_spheres_truth.md
[PHRASE]   Mika Five                      |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
[PHRASE]   Nameless One                   |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[PHRASE]   Seed Jump                      |   5 files | e.g., book_06_the_ragnarok_036_highland_giants.md
[PHRASE]   Then Mika                      |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[PHRASE]   Where Mika                     |   5 files | e.g., book_06_the_ragnarok_036_highland_giants.md
[TOKEN]    APPROACH                       |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Acknowledged                   |   5 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Aetheric                       |   5 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[TOKEN]    Aftermath                      |   5 files | e.g., book_06_the_ragnarok_030_ummade_army.md
[TOKEN]    Ain't                          |   5 files | e.g., book_22_listening_stone_south_113_the_edge_of_return.txt
[TOKEN]    Anu                            |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
[TOKEN]    Assyrian                       |   5 files | e.g., book_10_infernal_vigil_059_eyes_of_eternity.md
[TOKEN]    Begins                         |   5 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Between                        |   5 files | e.g., book_14_lessons_of_inheritance_072_flow_between_moments.md
[TOKEN]    Bones                          |   5 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
[TOKEN]    Brajor's                       |   5 files | e.g., book_03_the_reckoning_011_escalation_and_desperation.md
[TOKEN]    Breach                         |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[TOKEN]    Break                          |   5 files | e.g., book_17_ancestral_debt_091_the_weight_of_memory.md
[TOKEN]    Chains                         |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Claim                          |   5 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Compliance                     |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
[TOKEN]    Dragonwayne                    |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[TOKEN]    Each                           |   5 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
[TOKEN]    Eduhauana's                    |   5 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Enough                         |   5 files | e.g., book_06_the_ragnarok_032_the_redo.md
[TOKEN]    Faraxar                        |   5 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
[TOKEN]    Forge                          |   5 files | e.g., book_11_blood_and_legacy_065_secrets_of_the_deep.md
[TOKEN]    Fracture                       |   5 files | e.g., book_06_the_ragnarok_034_the_250.md
[TOKEN]    Fragments                      |   5 files | e.g., book_07_light_resonance_and_the_function_041_the_tripartite_bond.md
[TOKEN]    Gruulith's                     |   5 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
[TOKEN]    Guardians                      |   5 files | e.g., book_11_blood_and_legacy_065_secrets_of_the_deep.md
[TOKEN]    Harmonic                       |   5 files | e.g., book_04_sage_saga_021_the_first_lesson.md
[TOKEN]    Healing                        |   5 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[TOKEN]    Iron                           |   5 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
[TOKEN]    Kaelen's                       |   5 files | e.g., book_06_the_ragnarok_034_the_250.md
[TOKEN]    Kronocht                       |   5 files | e.g., book_17_ancestral_debt_089_the_white_mirror.md
[TOKEN]    Kyh's                          |   5 files | e.g., book_09_bureaucratic_debt_051_arrival_in_fire.md
[TOKEN]    Legionnaires                   |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[TOKEN]    Lesson                         |   5 files | e.g., book_21_needle_and_thread_south_107_the_waking.txt
[TOKEN]    Many                           |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Marduk's                       |   5 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[TOKEN]    NETWORK                        |   5 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Nameless                       |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[TOKEN]    North                          |   5 files | e.g., book_04_sage_saga_017_niburu_shadow.md
[TOKEN]    Onyx's                         |   5 files | e.g., book_15_legends_and_gods_080_the_whispers_between_worlds.md
[TOKEN]    Orion                          |   5 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
[TOKEN]    Outside                        |   5 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Overseers                      |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[TOKEN]    Paths                          |   5 files | e.g., book_11_blood_and_legacy_064_pass_through_shadow_and_flame.md
[TOKEN]    Perhaps                        |   5 files | e.g., book_05_the_nameless_one_026_dragonmail.md
[TOKEN]    Prelude                        |   5 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[TOKEN]    Pyramid                        |   5 files | e.g., book_02_age_of_servitude_005_the_garden_blooms.md
[TOKEN]    Rebellion                      |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[TOKEN]    Reptilian's                    |   5 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[TOKEN]    Resonant                       |   5 files | e.g., book_06_the_ragnarok_034_the_250.md
[TOKEN]    Roric                          |   5 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
[TOKEN]    Sanctuary                      |   5 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
[TOKEN]    Sathinee's                     |   5 files | e.g., book_18_inquisition_of_yourself_093_voices_between_worlds.md
[TOKEN]    Seed                           |   5 files | e.g., book_06_the_ragnarok_036_highland_giants.md
[TOKEN]    Senareth                       |   5 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[TOKEN]    She'd                          |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    She'll                         |   5 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
[TOKEN]    Singer                         |   5 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Sky                            |   5 files | e.g., book_19_worthy_opponents_north_100_convergence_at_ironspire.md
[TOKEN]    Solar                          |   5 files | e.g., book_10_infernal_vigil_059_eyes_of_eternity.md
[TOKEN]    Someone's                      |   5 files | e.g., book_06_the_ragnarok_031_the_crash_site.md
[TOKEN]    Sound                          |   5 files | e.g., book_05_the_nameless_one_026_dragonmail.md
[TOKEN]    Subject                        |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
[TOKEN]    Subterranean                   |   5 files | e.g., book_03_the_reckoning_010_shadow_returns_second_coming.md
[TOKEN]    Surface                        |   5 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[TOKEN]    Temple                         |   5 files | e.g., book_11_blood_and_legacy_066_the_first_tongue.md
[TOKEN]    Ten                            |   5 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Teryn                          |   5 files | e.g., book_20_the_discordant_pulse_south_103_the_second_song_resonance_of_a_broken_needle.md
[TOKEN]    Tessik                         |   5 files | e.g., book_22_listening_stone_south_115_the_shape_of_asking.txt
[TOKEN]    Tide                           |   5 files | e.g., book_16_fragmented_beginning_083_echoes_beneath_the_waves.md
[TOKEN]    Too                            |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Truth                          |   5 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[TOKEN]    Unity                          |   5 files | e.g., book_05_the_nameless_one_025_confined_freedom.md
[TOKEN]    Unknown                        |   5 files | e.g., book_05_the_nameless_one_028_ragnarok.md
[TOKEN]    VIII                           |   5 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
[TOKEN]    Veil                           |   5 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[TOKEN]    Veins                          |   5 files | e.g., book_16_fragmented_beginning_086_sanctuary_to_storm.md
[TOKEN]    Waiting                        |   5 files | e.g., book_20_the_discordant_pulse_south_104_the_rising_tide.md
[TOKEN]    War                            |   5 files | e.g., book_04_sage_saga_017_niburu_shadow.md
[TOKEN]    Wasn't                         |   5 files | e.g., book_01_book_of_genesis_004_the_convergence.md
[TOKEN]    Waters                         |   5 files | e.g., book_04_sage_saga_020_the_collapse.md
[TOKEN]    Words                          |   5 files | e.g., book_05_the_nameless_one_024_the_first_spark.md
[TOKEN]    Xal'Zirith                     |   5 files | e.g., book_06_the_ragnarok_030_ummade_army.md
[TOKEN]    Yeah                           |   5 files | e.g., book_22_listening_stone_south_114_resonance_of_stone.txt
[PHRASE]   Aaon Keepers Earth             |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[PHRASE]   Akashic Library                |   4 files | e.g., book_01_book_of_genesis_001_the_ethereal_vigil.md
[PHRASE]   Behind Reptilian               |   4 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
[PHRASE]   Below Spire                    |   4 files | e.g., book_06_the_ragnarok_034_the_250.md
[PHRASE]   City Echoes                    |   4 files | e.g., book_09_bureaucratic_debt_053_the_twilight_city.md
[PHRASE]   Crescent Mountains             |   4 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
[PHRASE]   Dawn New                       |   4 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
[PHRASE]   Day Citadel                    |   4 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[PHRASE]   Day Deep                       |   4 files | e.g., book_03_the_reckoning_012_nephilim_summoning.md
[PHRASE]   Day Enkialu Dawn               |   4 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
[PHRASE]   Day Northern                   |   4 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
[PHRASE]   Deep Waters                    |   4 files | e.g., book_04_sage_saga_020_the_collapse.md
[PHRASE]   END EXPANSION                  |   4 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
[PHRASE]   Earth Prime                    |   4 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[PHRASE]   Earth Surface                  |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[PHRASE]   Enkialu Dawn                   |   4 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
[PHRASE]   Enkialu Dawn New               |   4 files | e.g., book_18_inquisition_of_yourself_095_roots_of_change.md
[PHRASE]   Enlil Nammu                    |   4 files | e.g., book_23_the_labyrinth_arc_resonance_of_the_shared_threshold_south_119_resonance_of_the_first_point.txt
[PHRASE]   Ghost Spire                    |   4 files | e.g., book_09_bureaucratic_debt_049_the_eastern_claim.md
[PHRASE]   Good Kaelen                    |   4 files | e.g., book_06_the_ragnarok_032_the_redo.md
[PHRASE]   Heart Faraxar                  |   4 files | e.g., book_06_the_ragnarok_035_sands_of_time.md
[PHRASE]   Hub Needle                     |   4 files | e.g., book_08_the_vigil_of_the_anchor_044_the_mountains_shadow.md
[PHRASE]   Iron Guard                     |   4 files | e.g., book_11_blood_and_legacy_063_the_iron_hand.md
[PHRASE]   It's Isla                      |   4 files | e.g., book_16_fragmented_beginning_085_ancient_knowledge.md
[PHRASE]   Kael Renn                      |   4 files | e.g., book_20_the_discordant_pulse_south_103_the_second_song_resonance_of_a_broken_needle.md
[PHRASE]   Keen Moon                      |   4 files | e.g., book_14_lessons_of_inheritance_077_introducing_the_sage.md
[PHRASE]   Keepers Earth                  |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[PHRASE]   Keepers Earth Surface          |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[PHRASE]   Mars Spire                     |   4 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[PHRASE]   Mika Keen                      |   4 files | e.g., book_12_forged_identity_071_cosmic_teachers_arrive.md
[PHRASE]   Month Day Citadel              |   4 files | e.g., book_02_age_of_servitude_006_the_first_coming.md
[PHRASE]   Month Day Northern             |   4 files | e.g., book_02_age_of_servitude_007_the_needle_construction.md
[PHRASE]   Moon Queen                     |   4 files | e.g., book_09_bureaucratic_debt_054_tue_lunar_spire.md
[PHRASE]   Nammu Enlil                    |   4 files | e.g., book_24_threshold_and_network_south_121_aligning_the_pattern_at_the_labyrinths_threshold.txt
[PHRASE]   Needle Spire                   |   4 files | e.g., book_06_the_ragnarok_036_highland_giants.md
[PHRASE]   Other Giants                   |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[PHRASE]   Queen Eduhauana's              |   4 files | e.g., book_02_age_of_servitude_008_queens_assessment.md
[PHRASE]   Resonance Keeper               |   4 files | e.g., book_07_light_resonance_and_the_function_038_luminaire_keeper.md
[PHRASE]   Sage Torrhen's                 |   4 files | e.g., book_04_sage_saga_019_the_sacrafice.md
[PHRASE]   Senareth Prime                 |   4 files | e.g., book_01_book_of_genesis_002_molten_descent.md
[PHRASE]   Sera Zephyr                    |   4 files | e.g., book_22_listening_stone_south_116_keepers_recognition.txt
[PHRASE]   Shadow Weaver                  |   4 files | e.g., book_09_bureaucratic_debt_051_arrival_in_fire.md
[PHRASE]   Sundrift Valley                |   4 files | e.g., book_11_blood_and_legacy_060_echoes_of_the_cradle.md
